WORD,ROOT
فلمفترييه,فرى
فليسترجعننا,رجع
فتحنطوها,حنط
فتنقبني,نقب
وتعملاه,عمل
كقمحيتين,قمح
لوهموكما,وهم
فلسبورتها,سبر
وكحرفه,حرف
فحديتهما,حدى
فيلاقوها,لقى
وخاطفوهما,خطف
فشاكلتموه,شكل
فسيصمتهم,صمت
ومنبطحاك,بطح
فكمهترئتيكن,هرأ
فلآسيتين,اسو
ونجوة,نجو
فتجامعا,جمع
ظرفيتنا,ظرف
يقرفاننا,قرف
كبنكنوتيها,
لمجهول,جهل
وكسراجيكما,سرج
فسيتفحصانهن,فحص
تخفرهم,خفر
واكتبنهن,كتب
بناؤوها,بنى
فبجماهيريتكم,جمهر
فلملهيكم,لهو
بتعايشهم,عيش
لعيلنهما,عيل
كنفعيته,نفع
للتبيعة,تبع
بمضلتكم,ضل
فبمضاجعتيك,ضجع
واجنح,جنح
سنعاودهم,عود
البقالات,بقل
والمناطان,نوط
فسينجعان,نجع
فكقطكم,قط
خبيبك,خب
يستحقوا,حق
وكغيمها,غيم
فلألوثك,لوث
فسنذوبه,ذوب
فتتصلبا,صلب
لماسحاتي,مسح
وبالفرامة,فرم
فستوهنهما,وهن
فمغتبطاه,غبط
لترهقاهم,رهق
فلأضايقكن,ضيق
فسيبتذلانك,بذل
فيرهبانهن,رهب
لتلهموها,لهم
فتستوطنانكما,وطن
فسيسوقانه,سوق
وكتهريجهن,هرج
وكالمتداني,دنو
ولحجرتيكما,حجر
ستساكنينهما,سكن
فشنشنتهما,شنشن
بحنقهم,حنق
فلهكتاريهم,
لمنقبضتهن,قبض
كفاحصيهن,فحص
وبصقعهما,صقع
فطلاعكم,طلع
فبقنصلياتنا,
كصدوقي,صدق
لنهجرهما,هجر
سيحمدانه,حمد
ولهيكليتها,
ولأبهظها,بهظ
فلتلوينكن,لون
فليعظمنهن,عظم
فحرنها,حور
فللعنتكم,لعن
منفيوكما,نفو
ستشاتمونها,شتم
لتفاوضوني,فوض
فأطرينا,طرى
وناولاهن,نول
لكونتاها,كون
سأجرس,جرس
بمشرقييهم,شرق
فبإضرارهم,ضر
فلتعتورن,عور
وكيأس,يئس
لتشلقنهم,شلق
فتثلجينهما,ثلج
فسيصابرونها,صبر
فتستثيريهم,ثور
فسينضجونها,نضج
ففضلتك,فضل
ويخضعان,خدع
فتتوزعان,وزع
فيدندنانه,
فلتلفيقتنا,لفق
يلفتكن,لفت
فكأكوار,كور
فليترطبوا,رطب
وبالموطئ,وطئ
ولتباشر,بشر
فليباروهن,بري
سيستغرقانه,غرق
وباعتيادها,عود
ويرمدونها,رمد
وستخففنهن,خف
وكاستغاثتنا,غوث
وسيعطفانهما,عطف
ناحاك,نوح
فكقرعتهن,قرع
ولذهنكم,ذهن
ولفراريجي,فرج
فببواقكما,بوق
لتمتمتنا,تمتم
لمتدهورة,دهور
تتلقونا,لقى
وتدنس,دنس
فبرغمي,رغم
والميثولوجيا,
فاستبحن,بوح
وكمجازرهن,جزر
وبقلفتكن,قلف
لمقاسها,قيس
ليستجمعاها,جمع
فكبهوي,بهو
ليعكراه,عكر
وأجهدناك,جهد
لعقلنتكن,عقلن
فلتعويقكن,عوق
ليحلموهم,حلم
بجنونيكم,جن
وسيلازمني,لزم
فبإفادتيكما,فيد
فسيخففنها,خف
وكسارقاتي,سرق
ويقرمشكما,قرمش
عرصتيها,عرص
ستنهبانك,نهب
فتشبهانه,شبه
ويشيده,شيد
فكرافعتيهن,رفع
ولنترأسها,رأس
فيجبروها,جبر
وتتاخمها,تخم
وريق,ريق
فلغنكما,غن
فتوسوسين,وسوس
وكالعادلتين,عدل
وايقظ,يقظ
وسأتهانف,هنف
ستترجونهم,رجو
فيتيسران,يسر
وساومت,سوم
لنشفيهم,شفو
كمصنفتيهما,صنف
تلظها,لظى
فبمتماثلتيكما,مثل
لنصحنها,نصح
فتجشون,جش
وليفنياني,فنى
فلمنفصلين,فصل
ولعومك,عوم
ومغريتاهم,غرو
تعقميهما,عقم
فيضمركن,ضمر
والتوسيع,وسع
بصبيتها,صبو
وسيرقشكما,رقش
ولتبتعن,بيع
وسيدثرانها,دثر
وقوشنا,قوش
ومطربتك,طرب
توصينها,وصى
بملقتنا,ملق
فاستجوبناهما,جوب
وعانقننا,عنق
فمغامرتيك,غمر
تسجننا,سجن
ليشملوه,شمل
كعروشهم,عرش
فسيتلهان,تله
فجبايتهن,جبى
ومغرقيكما,غرق
ولمطلة,طل
فالتحميل,حمل
وعلمهما,علم
فسهواني,سهو
ولمتقيحتهم,قيح
وكبطشهما,بطش
لأحالف,حلف
تميلانه,ميل
ويتفضوا,فضو
اقترحناك,قرح
فكمدرهي,دره
ولتائقهن,توق
ففوضتاكما,فوض
فأصحيتماهن,صحو
وبتجنيسهم,جنس
واختلاطكما,خلط
شجبتماها,شجب
فتلمذنكما,تلمذ
وقيستهم,قيس
لردتنني,رود
عقديتيكن,عقد
وبالنقليتين,نقل
ومعوياهما,معى
فهيرتاكن,هير
فيغزونهن,غزو
فسيخوفانني,خوف
ويمنعها,منع
فسيغدونهم,غدو
فكتسبيبهن,سب
حضرناكم,حضر
وليناصرنكم,نصر
أعلتموها,عول
ليلغطن,لغط
وكالرحيب,رحب
ينمنمونكما,نمنم
لقمحيه,قمح
فسيصطنع,صنع
تهوشت,هوش
شقشقناهما,شقشق
الجرد,جرد
وبمطالبيها,طلب
فكبناهم,بنى
سأنمنمها,نمنم
مضجرة,ضجر
ولجداريكن,جدر
لمطالعاتكم,طلع
ستعاقبينهما,عقب
فلتستخلصي,خلص
عافيتكما,عفو
وبنظيرهم,نظر
فيحضراكما,حضر
فنبتليهما,بلو
ولأليهما,ولى
فكمماطلتي,مطل
بغاضتين,غض
وكموجديهن,وجد
ليهاترنكم,هتر
أوياك,اوي
ولشارعيك,شرع
وأتحنني,تيح
أتدحرجهم,دحرج
لقرم,قرم
ولوثيرتكما,وثر
ليحتجرا,حجر
ويهوى,هوى
وتدوريهم,دور
وللأمناء,امن
فلمخللتيه,خل
قفلا,قفل
سيلاقيانك,لقى
فقرطبيكما,
تتجسمي,جسم
لنائماتهما,نوم
فباهرتانا,بهر
وسأطيش,طيش
وبممددتهن,مد
ولقذيفتي,قذف
رائعتاكما,روع
ولمكهربها,كهرب
لأبهمتموني,بهم
فلطابخين,طبخ
تبتدئونها,بدء
بأبرشيتك,
فسلكوهن,سلك
فللمؤذن,اذن
فصدقوها,صدق
سيقصفونه,قصف
فستبجسينه,بجس
ليغرقنهم,غرق
فبوطئها,وطئ
كغلكما,غل
تباركوا,برك
وتنبئنه,نبأ
لقصدناكما,قصد
ووشماكم,وشم
سائقاهن,سوق
كتساؤلاته,سأل
فيزهداك,زهد
فكسابقتيك,سبق
واجتذبوك,جذد
ماسيتيك,
فجنبن,جنب
وأثلبه,ثلب
ولتنتهزيهن,نهز
ليوكدا,وكد
فالمورث,ورث
فللدوالف,دلف
المشتلين,شتل
فستستخيرانه,خير
لتصاميم,صم
وكنعال,نعل
وعوانيهما,عون
ولأرشوك,رشو
وبخادمتكم,خدم
وسنخلطهما,خلط
ومحبسكم,حبس
فللموهوبين,وهب
وكالروايتين,روى
فجأتك,فجأ
سيجهلنك,جهل
مديرين,دور
وبالملوكيين,ملك
لغيرتماهما,غير
فبقزميهم,قزم
فلتزوقيهم,زوق
لطبطبتكم,طبطب
الأحسنين,حسن
ومغلظتيهم,غلظ
كناهدكما,نهد
وستصالحانكم,صلح
لخلقاه,خلق
ليتظلل,ظل
تعكرانكم,عكر
وتسلفتوا,سلفت
برقاصها,رقص
فبأعمارهما,عمر
فتلفلفيها,لفلف
كمشجبيكم,شجب
للمنصفتين,نصف
فبطريدها,طرد
فيلاطفانني,لطف
بظنيي,ظن
فلمبدعي,بدع
فلأهمد,همد
فلمصيدنا,صيد
ولنفسانياته,نفس
فيحيكانني,حيك
وبالنباحين,نبح
كجيفي,جيف
فكالرفات,رفت
وكعذريكما,عذر
سأشجيك,شجو
وكحلاقتيكم,حلق
وإنماءي,نمى
وينسوها,نسى
فيلتماها,لم
وثوراه,ثور
سيمازح,مزح
سيبغضونها,بغض
كاشتباكينا,شبك
لأصفوكن,صفو
وبمجربه,جرب
ولهجريينا,هجر
لزورقنا,زورق
جيبوتيتيكن,
كديباجه,دبج
فبوالدتها,ولد
وبأرواقها,روق
وقاسيتماه,قسو
فسيسبقنه,سبق
فستلسعننا,لسع
فادمجنني,دمج
فليلبكنكم,لبك
وتكسما,كسم
ويعراها,عر
لخصائنا,خصى
ويبكيا,بكى
وتدهنتما,دهن
فمواضيعكن,وضع
فكذبابتك,ذب
برابحتيكما,ربح
فستميلانها,ميل
فكتحويلي,حول
كعجلكما,عجل
وسيماكسانكم,مكس
للوسم,وسم
لجرجرتا,جرجر
اشتباككم,شبك
قربتاكم,قرب
وسيقضمنهن,قضم
وقياكما,وقى
وائتمنتاهم,امن
فجيوفيزيائيتان,
وبستانيو,
فستجتثونهم,جث
وبمنذورهما,نذر
وصممها,صم
فالمسندان,سند
لفتشتموها,فتش
سأطاردهما,طرد
يصيحاه,صيح
فلمعقولتي,عقل
واسهله,سهل
فبحانقكم,حنق
تزجليهن,زجل
سيملقون,ملق
فللدهقان,دهق
وكتأنيسنا,انس
لهمناهما,لهم
فسيقبحانكن,قبح
فلتيجانكم,توج
تسترجعه,رجع
ولطياره,طير
ولشبهن,شب
لقاتلتمانا,قتل
وجرشناهن,جرش
كمولويتهما,ولى
ولمترسيكن,ترس
فأناشيدكن,نشد
محرضاتهم,حرض
فكوتيرتهم,وتر
وكياقوتينا,يقت
كتلغرافك,
لمشعيكم,شع
بكنسيكم,كنس
سيجدعها,جدع
وستفترضين,فرض
شفطتمانا,شفط
كتقديمنا,قدم
فبالرحالتين,رحل
وكبشكيريكما,بشك
فموظفتيك,وظف
ستطولانكم,طول
ونافسوكم,نفس
وبالصعلوك,صعلك
يشحنونكما,شحن
يجنساكن,جنس
لصبرها,صبر
لمزودتين,زود
يقبساكن,قبس
وأجار,جور
فلتنتابوه,نوب
وكمورطين,ورط
والتهابيكن,لهب
وكحاكيكما,حكى
نطقييك,نطق
كالقرينين,قرن
لناسخكما,نسخ
ويسدلانه,سدل
لاستعاريي,عور
بائرتا,بور
سيحتكران,حكر
بلورتموني,بلور
قفازاتكم,قفز
اذرعهن,ذرع
ولطوافكن,طوف
لموضحاتك,وضح
بشروخهما,شرخ
وعائدين,عود
فستقسمونها,قسم
برقتني,برق
فتنسجاهما,نسج
فالحاقدة,حقد
لسادرهم,سدر
لمحتقريكن,حقر
حاجزانا,حجز
وسيتجهزن,جهز
وككظيمتيهن,كظم
وسأثمر,ثمر
فقزحيتهن,قزح
يكافئها,كفأ
كمخطريهم,خطر
فلصفيقة,صفق
الخضيرة,خضر
وكملكتهما,ملك
تروثا,روث
لمسيتاك,لمس
وسيجرئونكم,جرؤ
فتنفسنه,نفس
جزئياته,جزأ
فبتلميذتين,تلمذ
وسيصطنعونني,صنع
فينسبانا,نسب
فتفعلانهم,فعل
سيلمعك,لمع
لسلابنا,سلب
وكخادمتيهم,خدم
وغصبتننا,غصب
يطرداننا,طرد
لمتأسفيها,اسف
للأهم,هم
وسيعيبونهن,عيب
ولبيروتييه,
يفتشهما,فتش
وليقرقعوا,قرقع
وستلمعكم,لمع
فإفراغ,فرغ
أتحفتكم,تحف
ففلذتيه,فلذ
فبترهبها,رهب
لشاركتني,شرك
فسيصيحان,صيح
فلتتركاهما,ترك
نبهلها,بهل
كمصيفه,صيف
وسيكرمهم,كرم
وقريباتك,قرب
ونتشنها,نتش
للتقلص,قلص
لأؤيده,ايد
وتتطوقين,طوق
ومخصصات,خص
بمتعاطيتيكما,عطى
لقصيتيكما,قصو
فلاعتباطيتك,عبط
فهيمى,هيم
فللاستراتيجي,
فبقاعتهم,قوع
ومليخ,ملخ
وللوحتيها,لوح
كصراخ,صرخ
لدينة,دين
فتعجبن,عجب
فتسسنني,سوس
ففيزيائيتاي,
فمختطفاتهما,خطف
ولتلبداهن,لبد
لتجيلك,جول
تشنعنهم,شنع
وتراكميننا,ركم
يهجنوكن,هجن
وتستنبتوا,نبت
يستخدم,خدم
فتشاربننا,شرب
ومالطياي,
المزاول,زول
ولمخروطتي,خرط
ونعستهما,نعس
فناقشوهما,نقش
سفسطتك,
فيستفزوكما,فز
فللمضيفات,ضيف
ولاشتراكيتنا,شرك
فلتوكلاكما,وكل
لميتمهم,يتم
ستخبرن,خبر
فانتفاضتاكن,نفض
كجيارها,جير
وكطموحك,طمح
ليستأجرنهن,اجر
سيمطانهن,مط
وسيجاعلنا,جعل
بحقودهما,حقد
واستهلكتنني,هلك
ستصابرون,صبر
وبمجازيتيهما,جوز
وكتمثيليتيكن,مثل
فساك,سوك
فسيهجى,هجو
بعصريتكن,عصر
مكس,مكس
فكبوصته,
فمقبولة,قبل
وستحسرونها,حسر
غازلنكما,غزل
فهمشوك,همش
تصابرنه,صبر
فقزازاك,قز
وستبددينني,بد
فاتخاذهم,اخذ
فأقرنوهما,قرن
وخلبتما,خلب
وكمتراخية,رخى
قبطتما,قبط
وبعقلها,عقل
لرطموهم,رطل
تدارساكم,درس
وكابتهالكن,بهل
لمساقاتها,سقى
واستوعبناكن,وعب
ودردشتمانا,دردش
لمؤنثه,انث
فكمترجمتهم,ترجم
وحائضيكم,حيض
للطينية,طين
فلنسائية,نسو
كمشتكيينا,شكو
طرادتين,طرد
كتشاؤمه,شام
فمربدهما,ربد
تعدمكم,عدم
فأسقطتاها,سقط
فنكشتماها,نكش
وكنحاتتيكم,نحت
وخدمنها,خدم
كإسقاطاتي,سقط
فجوزنا,جوز
فكفرتنا,كفر
فكمقاتلاتهما,قتل
وسأوتر,وتر
وبتذوق,ذوق
وليدمرنه,دمر
فابدع,بدع
فلحليلهن,حل
تمركزكن,مركز
فبإجازات,جوز
ولأكاتب,كتب
فلتسمريه,سمر
مرجانيتاي,
فيستحضروكن,حضر
وكحاليتي,حول
فكونغرس,
فسأختصركن,خصر
أشرفنهما,شرف
بمخبزينا,خبز
لبلائكم,بلو
وهدرجاهن,هدرج
ويلامسوكما,لمس
فلتلطعنه,لطع
مبيضوك,بيض
سأشارككم,شرك
يجاوبكن,جوب
فبحموهما,حمو
فلأبيحكما,بوح
ويخرتاهم,خرت
فلذمة,ذم
ولتفاهمكما,فهم
بمخالفه,خلف
لمعمري,عمر
اعزلاهن,عزل
وعباداتك,عبد
وببراحكن,برح
يغللها,غل
ومتكرران,كر
لموصليك,وصل
يبعضكم,بعض
ستنسمه,نسم
أبهتتكن,بهت
رقراقيهن,رقرق
وستنشلها,نشل
ليبذراها,بذر
مفازتهما,فوز
فيمكسانك,مكس
والفسيفساء,فسفس
فكالوجم,وجم
فأوجعنهن,وجع
عسرتاك,عسر
ولألوث,لوث
فأبطنكما,بطن
وكتطويلهم,طول
تكتيكيتين,تكتك
سيهوونهما,هوى
ورافعك,رفع
فلمحرفينا,حرف
متدربوهن,درب
فبمفسرتيها,فسر
تزوده,زود
وتشوفننا,شوف
وانثنائك,ثني
ونسابقهن,سبق
فيوحلانهن,وحل
فشحطتماهم,شحط
كخلفيتكم,خلف
ومدخولون,دخل
لندعر,دعر
فتسجراهما,سجر
وميونهم,مين
ولماكوكين,مك
وتحفت,حفي
ولمتعسفها,عسف
ولمربديكن,ربد
فيدعساك,دعس
وبالبنزول,
وجيرهن,جير
سيرشدنكما,رشد
المساعدة,سعد
والتقليب,قلب
وصلبتموهما,صلب
وذائبينا,ذوب
فلجزعاتنا,جزع
ويشوحانني,شوح
فلنمحصكما,محص
لقمعناهما,قمع
أفتنتاهما,فتن
فدعمتنها,دعم
وسأكاريها,كرى
فاستوفاكما,وفى
ونهشوهن,نهش
لأنطر,نطر
بترحيلهما,رحل
فبرأسيهم,رأس
فلاستعجاليي,عجل
كإفكيكما,افك
هيجتماني,هيج
يحلنهن,حول
ولنساندها,سند
فتمازجك,مزج
ليستبطئاه,بطء
وطبخاها,طبخ
لحللتاكم,حل
وسينطننا,نوط
جهدهم,جهد
فوسادة,وسد
ولتفنديهما,فند
فلتأهليه,اهل
فكعرائنكن,عرن
سيرعبنا,رعب
